"","Indice","Latitud","Longitud","Sector","Hora","colClasses"
"15434",173,-0.1719937,-78.4875727,"ND","14:18:52","numeric"
"15435",172,-0.1779911,-78.4887099,"ND","04:04:21","numeric"
"15436",197,-0.2602807,-78.5227633,"ND","15:46:16","numeric"
"15437",45,-0.2167434,-78.5085985," CENTRO HISTORICO","06:01:31","character"
"15438",3,-0.2235964,-78.5129652," CENTRO HISTORICO","17:42:18","POSIXct"
"15439",54,-0.1867726,-78.4849656," LA CAROLINA","00:03:34","numeric"
"15440",111,-0.0886416,-78.4709001," CARCELEN","17:53:48","numeric"
"15441",153,-0.2177948,-78.5058868,"ND","09:35:05","numeric"
"15442",266,-0.209506,-78.497329,"ND","00:26:30","character"
"15443",253,-0.219367,-78.50844,"ND","05:05:51","POSIXct"
"15444",86,-0.2088568,-78.482956," LA FLORESTA","00:52:30","numeric"
"15445",41,-0.2228065,-78.5125803," CENTRO HISTORICO","08:45:42","numeric"
"15446",163,-0.2087612,-78.5002273,"ND","17:43:14","numeric"
"15447",154,-0.2171994,-78.5053825," CENTRO HISTORICO","08:13:46","character"
"15448",90,-0.21347,-78.4828919999999," LA FLORESTA","20:18:40","POSIXct"
"15449",62,-0.1768807,-78.4814948," LA CAROLINA","06:19:05","numeric"
"15450",267,-0.127787,-78.470157,"ND","10:30:37","numeric"
"15451",60,-0.1876121,-78.487523," LA CAROLINA","12:03:22","numeric"
"15452",126,-0.2030404,-78.4895484," LA MARISCAL","19:06:15","character"
"15453",84,-0.2086921,-78.4858141," LA FLORESTA","13:51:07","POSIXct"
"15454",49,-0.2234865,-78.5092154," CENTRO HISTORICO","14:37:07","numeric"
"15455",222,-0.2891463,-78.4669572,"ND","21:28:47","numeric"
"15456",44,-0.2234167,-78.5098243," CENTRO HISTORICO","19:02:57","numeric"
"15457",258,-0.220943,-78.515096,"ND","18:32:56","character"
"15458",53,-0.1863515,-78.4854832," LA CAROLINA","04:25:32","POSIXct"
"15459",183,-0.2575448,-78.5436416,"ND","04:38:57","numeric"
"15460",206,-0.285418,-78.444947,"ND","16:24:14","numeric"
"15461",266,-0.209506,-78.497329,"ND","17:27:50","numeric"
"15462",178,-0.1994594,-78.500737,"ND","15:19:03","character"
"15463",93,-0.1993414,-78.4754705," LA FLORESTA","10:29:22","POSIXct"
"15464",123,-0.2063694,-78.4962994," LA MARISCAL","20:30:11","numeric"
"15465",120,-0.2021764,-78.4886912," NO DEFINIDO","19:46:11","numeric"
"15466",249,-0.221413,-78.513905,"ND","00:17:47","numeric"
"15467",59,-0.1833843,-78.4823471," LA CAROLINA","19:35:06","character"
"15468",121,-0.113134,-78.4945629999999," LA DELICIA","13:48:13","POSIXct"
"15469",181,-0.2408724,-78.5319042," LA MAGDALENA","22:34:05","numeric"
"15470",204,-0.2895701,-78.5385132,"ND","01:08:47","numeric"
"15471",169,-0.1846269,-78.4905338,"ND","12:31:32","numeric"
"15472",193,-0.1784632,-78.4781742,"ND","13:53:15","character"
"15473",66,-0.2689066,-78.4674454," LA CAROLINA","07:02:34","POSIXct"
"15474",157,-0.1979574,-78.4957749,"ND","22:42:33","numeric"
"15475",215,-0.2964122,-78.4407949,"ND","12:44:00","numeric"
"15476",115,-0.2921986,-78.4001434," LA MERCED","02:14:55","numeric"
"15477",36,-0.2152629,-78.5068095," CENTRO HISTORICO","01:07:47","character"
"15478",203,-0.2785195,-78.5316896,"ND","16:25:19","POSIXct"
"15479",20,-0.218578,-78.5139415," CENTRO HISTORICO","04:59:43","numeric"
"15480",14,-0.221448,-78.5115623," CENTRO HISTORICO","18:07:00","numeric"
"15481",146,-0.2444665,-78.5189438," VILLAFLORA","15:18:55","numeric"
"15482",88,-0.2102299,-78.4825548," LA FLORESTA","20:08:21","character"
"15483",9,-0.2219683,-78.5141694," CENTRO HISTORICO","14:24:00","POSIXct"
"15484",156,-0.2091367,-78.4959358,"ND","09:35:02","numeric"
"15485",258,-0.220943,-78.515096,"ND","18:52:28","numeric"
"15486",140,-0.1801369,-78.4671879," Antiguo Convenio","14:03:31","numeric"
"15487",45,-0.2167434,-78.5085985," CENTRO HISTORICO","13:25:19","character"
"15488",83,-0.2051081,-78.4854009," LA FLORESTA","04:00:08","POSIXct"
"15489",185,-0.2952455,-78.5559046," QUITUMBE","06:36:55","numeric"
"15490",140,-0.1801369,-78.4671879," Antiguo Convenio","17:35:38","numeric"
"15491",183,-0.2575448,-78.5436416,"ND","03:26:32","numeric"
"15492",193,-0.1784632,-78.4781742,"ND","02:07:17","character"
"15493",23,-0.2133263,-78.5077858," CENTRO HISTORICO","14:31:49","POSIXct"
"15494",46,-0.2167434,-78.5085985," CENTRO HISTORICO","19:58:44","numeric"
"15495",138,-0.1941486,-78.5120988," Antiguo Convenio","04:04:36","numeric"
"15496",265,-0.211813,-78.506782,"ND","15:45:24","numeric"
"15497",86,-0.2088568,-78.482956," LA FLORESTA","07:32:48","character"
"15498",237,-0.2493374,-78.4431392," PINTAG","14:39:35","POSIXct"
"15499",223,-0.2910908,-78.4675419,"ND","20:03:14","numeric"
"15500",161,-0.2008649,-78.4970462," SANTA CLARA","09:19:27","numeric"
"15501",183,-0.2575448,-78.5436416,"ND","06:27:41","numeric"
"15502",218,-0.2789004,-78.4632664," CONOCOTO","20:09:07","character"
"15503",114,-0.2856326,-78.441098," EL TINGO","14:42:04","POSIXct"
"15504",108,-0.2070983,-78.4953994," NO DEFINIDO","23:18:12","numeric"
"15505",47,-0.2214185,-78.5127211," CENTRO HISTORICO","03:33:08","numeric"
"15506",20,-0.218578,-78.5139415," CENTRO HISTORICO","17:53:20","numeric"
"15507",58,-0.1830296,-78.4822974," LA CAROLINA","09:37:04","character"
"15508",37,-0.2076293,-78.5052967," CENTRO HISTORICO","05:52:02","POSIXct"
"15509",53,-0.1863515,-78.4854832," LA CAROLINA","06:50:40","numeric"
"15510",147,-0.2394026,-78.5169268," CHIMBACALLE","19:10:20","numeric"
"15511",229,-0.2085252,-78.4398937,"ND","01:04:44","numeric"
"15512",207,-0.2876335,-78.4458268,"ND","15:47:11","character"
"15513",97,-0.1450752,-78.4885597," Bicentenario","23:19:46","POSIXct"
"15514",106,-0.2205414,-78.5014772," NO DEFINIDO","08:50:34","numeric"
"15515",69,-0.3917269,-78.5423622," LA CAROLINA","18:07:27","numeric"
"15516",198,-0.2671578,-78.5270655,"ND","09:19:06","numeric"
"15517",187,-0.258843,-78.5297155,"ND","21:53:28","character"
"15518",221,-0.2901494,-78.4680194,"ND","19:05:40","POSIXct"
"15519",113,-0.2921879,-78.4777826," CONOCOTO","20:46:36","numeric"
"15520",66,-0.2689066,-78.4674454," LA CAROLINA","13:01:33","numeric"
"15521",229,-0.2085252,-78.4398937,"ND","00:03:42","numeric"
"15522",145,-0.2529851,-78.5213685," EL RECREO","03:27:50","character"
"15523",143,-0.208611,-78.3934164," TUMBACO","19:09:45","POSIXct"
"15524",203,-0.2785195,-78.5316896,"ND","00:33:20","numeric"
"15525",36,-0.2152629,-78.5068095," CENTRO HISTORICO","19:05:45","numeric"
"15526",162,-0.2043785,-78.498677," LA MARISCAL","11:59:31","numeric"
"15527",99,-0.1402687,-78.4885597," Bicentenario","20:05:39","character"
"15528",197,-0.2602807,-78.5227633,"ND","09:34:34","POSIXct"
"15529",247,-0.221011,-78.511657,"ND","03:53:22","numeric"
"15530",141,-0.1154437,-78.49747," COTOCOLLAO","20:30:48","numeric"
"15531",99,-0.1402687,-78.4885597," Bicentenario","10:18:03","numeric"
"15532",268,-0.126856,-78.470375,"ND","23:07:39","character"
"15533",59,-0.1833843,-78.4823471," LA CAROLINA","10:11:31","POSIXct"
"15534",48,-0.2228883,-78.5104707," CENTRO HISTORICO","13:13:41","numeric"
"15535",87,-0.2096066,-78.4832425," LA FLORESTA","20:59:58","numeric"
"15536",10,-0.2234436,-78.5163448," CENTRO HISTORICO","07:25:18","numeric"
"15537",33,-0.2110357,-78.4967566," CENTRO HISTORICO","09:21:43","character"
"15538",59,-0.1833843,-78.4823471," LA CAROLINA","04:47:57","POSIXct"
"15539",87,-0.2096066,-78.4832425," LA FLORESTA","03:37:43","numeric"
"15540",44,-0.2234167,-78.5098243," CENTRO HISTORICO","20:18:30","numeric"
"15541",71,-0.1969489,-78.4894449," LA CAROLINA","10:53:00","numeric"
"15542",175,-0.2140827,-78.4986877,"ND","17:27:45","character"
"15543",140,-0.1801369,-78.4671879," Antiguo Convenio","09:26:01","POSIXct"
"15544",75,-0.205317,-78.4795209999999," LA FLORESTA","05:23:13","numeric"
"15545",230,-0.2147693,-78.4453654,"ND","13:30:58","numeric"
"15546",39,-0.2198762,-78.5070616," CENTRO HISTORICO","09:17:37","numeric"
"15547",91,-0.2126498,-78.4847694," LA FLORESTA","04:49:23","character"
"15548",8,-0.2232826,-78.5160497," CENTRO HISTORICO","06:56:48","POSIXct"
"15549",35,-0.2173174,-78.5090894," CENTRO HISTORICO","03:56:13","numeric"
"15550",94,-0.2001353,-78.4755349," LA FLORESTA","03:02:40","numeric"
"15551",140,-0.1801369,-78.4671879," Antiguo Convenio","09:40:23","numeric"
"15552",145,-0.2529851,-78.5213685," EL RECREO","07:58:25","character"
"15553",234,-0.2117814,-78.4056902,"ND","21:19:08","POSIXct"
"15554",102,-0.2351862,-78.5164869," NO DEFINIDO","06:46:28","numeric"
"15555",63,-0.17665,-78.4828306," LA CAROLINA","21:42:03","numeric"
"15556",129,-0.2219094,-78.5084766," LA MARIN","09:36:15","numeric"
"15557",117,-0.099136,-78.453081," NO DEFINIDO","11:11:38","character"
"15558",120,-0.2021764,-78.4886912," NO DEFINIDO","19:29:39","POSIXct"
"15559",14,-0.221448,-78.5115623," CENTRO HISTORICO","17:38:00","numeric"
"15560",44,-0.2234167,-78.5098243," CENTRO HISTORICO","09:14:58","numeric"
"15561",266,-0.209506,-78.497329,"ND","12:00:52","numeric"
"15562",134,-0.1809684,-78.4926689," Antiguo Convenio","03:44:47","character"
"15563",102,-0.2351862,-78.5164869," NO DEFINIDO","17:27:39","POSIXct"
"15564",191,-0.2786482,-78.5528255," CHILLOGALLO","15:31:00","numeric"
"15565",160,-0.1918849,-78.4933233,"ND","05:11:27","numeric"
"15566",53,-0.1863515,-78.4854832," LA CAROLINA","14:06:53","numeric"
"15567",206,-0.285418,-78.444947,"ND","23:21:48","character"
"15568",123,-0.2063694,-78.4962994," LA MARISCAL","11:13:51","POSIXct"
"15569",6,-0.2238485,-78.5151109," CENTRO HISTORICO","11:04:48","numeric"
"15570",101,-0.2092118,-78.4956193," NO DEFINIDO","02:29:42","numeric"
"15571",189,-0.2784766,-78.5428262,"ND","01:17:18","numeric"
"15572",106,-0.2205414,-78.5014772," NO DEFINIDO","15:02:45","character"
"15573",143,-0.208611,-78.3934164," TUMBACO","11:12:22","POSIXct"
"15574",53,-0.1863515,-78.4854832," LA CAROLINA","19:19:53","numeric"
"15575",190,-0.2834332,-78.5443068," QUITUMBE","16:03:05","numeric"
"15576",136,-0.2728506,-78.5372716," SOLANDA","18:22:59","numeric"
"15577",185,-0.2952455,-78.5559046," QUITUMBE","09:36:32","character"
"15578",176,-0.1966806,-78.4998035,"ND","17:03:37","POSIXct"
"15579",29,-0.2218503,-78.5132253," CENTRO HISTORICO","21:56:56","numeric"
"15580",7,-0.2235642,-78.5155964," CENTRO HISTORICO","09:21:56","numeric"
"15581",197,-0.2602807,-78.5227633,"ND","08:14:05","numeric"
"15582",94,-0.2001353,-78.4755349," LA FLORESTA","08:22:29","character"
"15583",79,-0.2078069,-78.487842," LA FLORESTA","12:04:58","POSIXct"
"15584",255,-0.218764,-78.511859,"ND","11:09:11","numeric"
"15585",260,-0.224285,-78.514084,"ND","14:19:33","numeric"
"15586",119,-0.1998054,-78.431611," NO DEFINIDO","05:38:26","numeric"
"15587",47,-0.2214185,-78.5127211," CENTRO HISTORICO","15:57:16","character"
"15588",101,-0.2092118,-78.4956193," NO DEFINIDO","19:26:18","POSIXct"
"15589",234,-0.2117814,-78.4056902,"ND","07:19:41","numeric"
"15590",198,-0.2671578,-78.5270655,"ND","16:56:23","numeric"
"15591",239,-0.119253,-78.490336," LA OFELIA","02:19:37","numeric"
"15592",151,-0.2340918,-78.5142767,"ND","07:06:06","character"
"15593",11,-0.2218235,-78.5181606," CENTRO HISTORICO","16:07:40","POSIXct"
"15594",199,-0.271696,-78.5290182,"ND","13:18:25","numeric"
"15595",60,-0.1876121,-78.487523," LA CAROLINA","16:42:50","numeric"
"15596",56,-0.1880037,-78.4855529," LA CAROLINA","14:38:42","numeric"
"15597",127,-0.2484601,-78.5257342," Antiguo Convenio","09:41:34","character"
"15598",13,-0.223127,-78.5150599," CENTRO HISTORICO","02:13:20","POSIXct"
"15599",210,-0.3010229,-78.4456095,"ND","14:18:04","numeric"
"15600",158,-0.1982256,-78.4959358,"ND","17:51:12","numeric"
"15601",10,-0.2234436,-78.5163448," CENTRO HISTORICO","23:57:22","numeric"
"15602",5,-0.2241007,-78.5145155," CENTRO HISTORICO","03:20:39","character"
"15603",268,-0.126856,-78.470375,"ND","04:50:24","POSIXct"
"15604",167,-0.1882478,-78.491832,"ND","02:05:01","numeric"
"15605",253,-0.219367,-78.50844,"ND","08:36:31","numeric"
"15606",182,-0.2457754,-78.5342002,"ND","10:23:32","numeric"
"15607",46,-0.2167434,-78.5085985," CENTRO HISTORICO","07:20:52","character"
"15608",101,-0.2092118,-78.4956193," NO DEFINIDO","01:40:44","POSIXct"
"15609",242,-0.220391,-78.511719,"ND","05:01:51","numeric"
"15610",116,-0.246505,-78.5238898," NO DEFINIDO","06:55:59","numeric"
"15611",128,-0.3001911,-78.5490886," QUITUMBE","11:30:46","numeric"
"15612",199,-0.271696,-78.5290182,"ND","14:59:54","character"
"15613",233,-0.2098985,-78.4183395,"ND","18:14:37","POSIXct"
"15614",80,-0.206621,-78.4853789999999," LA FLORESTA","04:19:42","numeric"
"15615",140,-0.1801369,-78.4671879," Antiguo Convenio","18:26:04","numeric"
"15616",162,-0.2043785,-78.498677," LA MARISCAL","12:21:23","numeric"
"15617",84,-0.2086921,-78.4858141," LA FLORESTA","22:46:26","character"
"15618",196,-0.1630352,-78.4725308," EL INCA","08:10:24","POSIXct"
"15619",125,-0.1720527,-78.4847778," Antiguo Convenio","11:33:09","numeric"
"15620",11,-0.2218235,-78.5181606," CENTRO HISTORICO","09:49:39","numeric"
"15621",30,-0.2207828,-78.5104116," CENTRO HISTORICO","06:39:46","numeric"
"15622",175,-0.2140827,-78.4986877,"ND","00:10:54","character"
"15623",245,-0.220349,-78.51105,"ND","02:31:31","POSIXct"
"15624",83,-0.2051081,-78.4854009," LA FLORESTA","21:52:38","numeric"
"15625",44,-0.2234167,-78.5098243," CENTRO HISTORICO","15:04:19","numeric"
"15626",84,-0.2086921,-78.4858141," LA FLORESTA","14:20:40","numeric"
"15627",43,-0.2177251,-78.5119647," CENTRO HISTORICO","06:25:35","character"
"15628",253,-0.219367,-78.50844,"ND","01:10:36","POSIXct"
"15629",3,-0.2235964,-78.5129652," CENTRO HISTORICO","04:39:08","numeric"
"15630",13,-0.223127,-78.5150599," CENTRO HISTORICO","07:21:25","numeric"
"15631",41,-0.2228065,-78.5125803," CENTRO HISTORICO","22:13:03","numeric"
"15632",94,-0.2001353,-78.4755349," LA FLORESTA","11:51:36","character"
"15633",203,-0.2785195,-78.5316896,"ND","05:38:03","POSIXct"
"15634",121,-0.113134,-78.4945629999999," LA DELICIA","07:15:34","numeric"
"15635",230,-0.2147693,-78.4453654,"ND","02:34:50","numeric"
"15636",192,-0.1636789,-78.4848046," EL INCA","06:21:51","numeric"
"15637",58,-0.1830296,-78.4822974," LA CAROLINA","20:54:52","character"
"15638",70,-0.1923677,-78.4883291," LA CAROLINA","01:15:25","POSIXct"
"15639",133,-0.1875075,-78.4933662," Antiguo Convenio","07:05:28","numeric"
"15640",11,-0.2218235,-78.5181606," CENTRO HISTORICO","04:35:05","numeric"
"15641",170,-0.1854047,-78.4908557,"ND","04:26:47","numeric"
"15642",47,-0.2214185,-78.5127211," CENTRO HISTORICO","15:54:11","character"
"15643",229,-0.2085252,-78.4398937,"ND","07:31:48","POSIXct"
"15644",55,-0.1882612,-78.4840509," LA CAROLINA","21:49:13","numeric"
"15645",26,-0.2203993,-78.5131261," CENTRO HISTORICO","04:00:27","numeric"
"15646",152,-0.2204609,-78.5107952," CENTRO HISTORICO","04:53:07","numeric"
"15647",179,-0.2046092,-78.5061228,"ND","08:14:30","character"
"15648",43,-0.2177251,-78.5119647," CENTRO HISTORICO","12:46:54","POSIXct"
"15649",199,-0.271696,-78.5290182,"ND","03:20:02","numeric"
"15650",214,-0.2937703,-78.4352749,"ND","05:24:37","numeric"
"15651",150,-0.2233523,-78.512705," CENTRO HISTORICO","12:06:52","numeric"
"15652",256,-0.21911,-78.512791,"ND","06:45:22","character"
"15653",133,-0.1875075,-78.4933662," Antiguo Convenio","05:46:27","POSIXct"
"15654",195,-0.1701591,-78.4761143,"ND","14:13:46","numeric"
"15655",107,-0.238544299999999,-78.5251665," NO DEFINIDO","21:28:36","numeric"
"15656",29,-0.2218503,-78.5132253," CENTRO HISTORICO","13:27:57","numeric"
"15657",182,-0.2457754,-78.5342002,"ND","09:51:52","character"
"15658",13,-0.223127,-78.5150599," CENTRO HISTORICO","17:06:22","POSIXct"
"15659",102,-0.2351862,-78.5164869," NO DEFINIDO","23:40:39","numeric"
"15660",241,-0.166931,-78.308594,"ND","19:12:34","numeric"
"15661",77,-0.2048775,-78.482971," LA FLORESTA","14:40:41","numeric"
"15662",39,-0.2198762,-78.5070616," CENTRO HISTORICO","19:57:58","character"
"15663",115,-0.2921986,-78.4001434," LA MERCED","00:14:25","POSIXct"
"15664",145,-0.2529851,-78.5213685," EL RECREO","17:39:05","numeric"
"15665",95,-0.1659212,-78.4924221," Parque Suecia","17:39:22","numeric"
"15666",160,-0.1918849,-78.4933233,"ND","22:30:03","numeric"
"15667",215,-0.2964122,-78.4407949,"ND","07:07:33","character"
"15668",182,-0.2457754,-78.5342002,"ND","09:40:13","POSIXct"
"15669",9,-0.2219683,-78.5141694," CENTRO HISTORICO","12:59:43","numeric"
"15670",100,-0.1420711,-78.4883022," Bicentenario","18:43:37","numeric"
"15671",159,-0.1915898,-78.4930927,"ND","13:29:04","numeric"
"15672",181,-0.2408724,-78.5319042," LA MAGDALENA","03:26:27","character"
"15673",233,-0.2098985,-78.4183395,"ND","04:00:30","POSIXct"
"15674",98,-0.1450108,-78.4870148," Bicentenario","14:13:04","numeric"
"15675",56,-0.1880037,-78.4855529," LA CAROLINA","14:26:35","numeric"
"15676",207,-0.2876335,-78.4458268,"ND","09:54:21","numeric"
"15677",137,-0.3446081,-78.55937," GUAMANI","18:56:13","character"
"15678",157,-0.1979574,-78.4957749,"ND","11:30:21","POSIXct"
"15679",154,-0.2171994,-78.5053825," CENTRO HISTORICO","03:43:58","numeric"
"15680",237,-0.2493374,-78.4431392," PINTAG","06:16:27","numeric"
"15681",78,-0.2055912,-78.4844403," LA FLORESTA","17:30:51","numeric"
"15682",157,-0.1979574,-78.4957749,"ND","01:39:15","character"
"15683",98,-0.1450108,-78.4870148," Bicentenario","02:25:26","POSIXct"
"15684",164,-0.2097751,-78.5006028,"ND","01:49:41","numeric"
"15685",123,-0.2063694,-78.4962994," LA MARISCAL","08:25:44","numeric"
"15686",243,-0.219723,-78.511905,"ND","17:42:54","numeric"
"15687",182,-0.2457754,-78.5342002,"ND","04:59:37","character"
"15688",260,-0.224285,-78.514084,"ND","19:24:26","POSIXct"
"15689",243,-0.219723,-78.511905,"ND","01:21:02","numeric"
"15690",215,-0.2964122,-78.4407949,"ND","11:34:53","numeric"
"15691",256,-0.21911,-78.512791,"ND","13:39:11","numeric"
"15692",24,-0.2136053,-78.5015953," CENTRO HISTORICO","09:57:55","character"
"15693",137,-0.3446081,-78.55937," GUAMANI","02:33:44","POSIXct"
"15694",23,-0.2133263,-78.5077858," CENTRO HISTORICO","10:40:45","numeric"
"15695",107,-0.238544299999999,-78.5251665," NO DEFINIDO","02:28:38","numeric"
"15696",123,-0.2063694,-78.4962994," LA MARISCAL","00:44:05","numeric"
"15697",143,-0.208611,-78.3934164," TUMBACO","02:32:03","character"
"15698",63,-0.17665,-78.4828306," LA CAROLINA","06:33:38","POSIXct"
"15699",93,-0.1993414,-78.4754705," LA FLORESTA","23:34:52","numeric"
"15700",231,-0.2105422,-78.4464598," CUMBAYA","02:53:14","numeric"
"15701",213,-0.3064248,-78.4363854,"ND","00:48:37","numeric"
"15702",150,-0.2233523,-78.512705," CENTRO HISTORICO","04:42:45","character"
"15703",127,-0.2484601,-78.5257342," Antiguo Convenio","13:28:02","POSIXct"
"15704",132,-0.2013945,-78.4794541," GUAPULO","17:40:14","numeric"
"15705",54,-0.1867726,-78.4849656," LA CAROLINA","18:09:20","numeric"
"15706",97,-0.1450752,-78.4885597," Bicentenario","02:53:08","numeric"
"15707",30,-0.2207828,-78.5104116," CENTRO HISTORICO","19:56:05","character"
"15708",63,-0.17665,-78.4828306," LA CAROLINA","04:24:28","POSIXct"
"15709",120,-0.2021764,-78.4886912," NO DEFINIDO","07:19:36","numeric"
"15710",258,-0.220943,-78.515096,"ND","01:46:02","numeric"
"15711",175,-0.2140827,-78.4986877,"ND","10:31:03","numeric"
"15712",254,-0.219013,-78.508637,"ND","04:13:51","character"
"15713",105,-0.2174944,-78.5187292," NO DEFINIDO","13:19:05","POSIXct"
"15714",90,-0.21347,-78.4828919999999," LA FLORESTA","00:21:53","numeric"
"15715",188,-0.272726,-78.5379767,"ND","04:41:15","numeric"
"15716",152,-0.2204609,-78.5107952," CENTRO HISTORICO","04:23:18","numeric"
"15717",241,-0.166931,-78.308594,"ND","22:19:58","character"
"15718",31,-0.2085842,-78.4987575," CENTRO HISTORICO","22:27:51","POSIXct"
"15719",256,-0.21911,-78.512791,"ND","20:19:44","numeric"
"15720",254,-0.219013,-78.508637,"ND","01:07:05","numeric"
"15721",249,-0.221413,-78.513905,"ND","11:33:01","numeric"
